Date,Jur_Buy_20d,NonJur_Buy_20d,Jur_Sell_20d,NonJur_Sell_20d,Buy_Spread_20d,Sell_Spread_20d,Jur_Buy_130d,NonJur_Buy_130d,Jur_Sell_130d,NonJur_Sell_130d,Buy_Spread_130d,Sell_Spread_130d,Jur_Buy_255d,NonJur_Buy_255d,Jur_Sell_255d,NonJur_Sell_255d,Buy_Spread_255d,Sell_Spread_255d
2024-05-14,0.007640741791639569,0.0047821042646951,0.005084519175269412,0.006616940158791246,0.0028586375269444696,0.001532420983521834,0.0049804444621329375,0.005996514753031318,0.009506925814437397,0.005556734732815459,-0.001016070290898381,-0.003950191081621938,0.0025916906246732764,0.005607105414464938,0.0039104536436541,0.005529866592506125,-0.003015414789791662,0.0016194129488520254
2024-05-15,0.0014031801943741845,0.011898346564092667,0.007853376775952183,0.011807941322578714,-0.010495166369718483,0.003954564546626531,0.010118764235842573,0.014983526560145727,0.012574519037300731,0.012638355389004546,-0.004864762324303154,6.383635170381478e-05,0.009140150567335555,0.013699860296982905,0.007717065670172857,0.011436457530966011,-0.00455970972964735,0.0037193918607931545
2024-05-16,0.002901952163806706,-0.000761643322038941,0.0012945433238560832,-0.003724653000799839,0.0036635954858456467,-0.005019196324655922,-0.0007323468305207747,-0.0026130992899792774,0.000210508027585335,-0.0032804830644401588,0.0018807524594585028,-0.0034909910920254937,-0.0013618915781324912,-0.0027125335261974307,-0.0011650912318472968,-0.002932407573303796,0.0013506419480649396,-0.0017673163414564993
2024-05-17,0.004410431577253377,-0.00023369267188360975,0.00023126830324215195,0.0001560639453852981,0.004644124249136987,-7.520435785685384e-05,0.0011767613359698215,-0.0018531812920719155,0.0025981902899145596,-6.929569942655906e-05,0.003029942628041737,-0.002667485989341119,-0.0003424537646885927,-0.0007162687684481267,-0.00047119534655556977,-0.0005271244471021932,0.00037381500375953397,-5.592910054662341e-05
2024-05-20,0.0067998090534298295,0.006543039452176792,0.0020267190324885324,0.005724956221509174,0.0002567696012530374,0.003698237189020641,-0.0009035039750523868,0.008560215042026384,-0.0007631213263549787,0.0068379669660840305,-0.00946371901707877,0.007601088292439009,0.0006880193265594553,0.006385412818065632,0.00015349968363664176,0.004872515604505484,-0.005697393491506176,0.004719015920868842
2024-05-21,0.0007727476385044753,0.005495963456360455,0.0021684543924483392,0.0032094266407298867,-0.00472321581785598,0.0010409722482815475,-0.0026537327411272726,0.004993447294562814,-0.0001450473287015198,0.005114865171726026,-0.007647180035690086,0.005259912500427546,-0.0015251671829043926,0.004241945331538565,-0.0006346285506089178,0.0030753502166453997,-0.005767112514442958,0.0037099787672543174
2024-05-22,-0.008207372207167933,-0.0001198173016014985,-0.005097713973284344,-0.0030503463238399035,-0.008087554905566435,0.0020473676494444405,-0.0013325199620035002,0.0006169981228106331,-0.0035224675153351817,-0.0011759644871607191,-0.0019495180848141333,0.0023465030281744625,0.0002324617408372356,-0.0008541951593962382,-0.0010598805401583966,-0.0019253418160755586,0.0010866569002334738,-0.000865461275917162
2024-05-23,-0.012811914647631546,-0.013643086018594689,-0.013133527881931941,-0.01063475121212586,0.0008311713709631425,0.0024987766698060816,-0.012391490434672504,-0.0050985026924970575,-0.015038244272107936,-0.009040884883068152,-0.007292987742175447,0.005997359389039784,-0.011645632808128767,-0.007730528533913645,-0.01389097573787418,-0.009780173768441116,-0.003915104274215122,0.004110801969433064
2024-05-24,0.00596882765616324,0.008122715050947398,0.0026335936518256864,0.006498722551598262,-0.002153887394784158,0.0038651288997725757,0.00296178113647873,0.009013834985498797,0.004841003186525968,0.006371694622641801,-0.006052053849020068,0.0015306914361158325,0.0017931730858551248,0.007600344700856357,0.003041161993534365,0.005902399823585333,-0.005807171615001232,0.0028612378300509676
2024-05-28,0.00618875790396555,-7.488811844595007e-05,0.005877640368239166,-0.0023438198911220095,0.0062636460224115,-0.008221460259361175,-0.006570742444581215,0.00147926973149054,-0.003398006841555506,-0.0014709573597842768,-0.008050012176071755,0.0019270494817712294,-0.009537310443622334,-0.0008019759992145937,-0.006708788424074766,-0.001945356001154497,-0.00873533444440774,0.004763432422920269
2024-05-29,0.005156189551286182,-0.006826046829652773,0.0029004048238281802,-0.007598859789052135,0.011982236380938954,-0.010499264612880315,-0.007834550753899161,-0.005788601657643355,-0.007919596933900378,-0.0076580506752703115,-0.0020459490962558063,0.00026154625863006667,-0.008163635594655085,-0.006853477285127754,-0.00832518429857198,-0.008929083754971373,-0.0013101583095273305,-0.000603899456399392
2024-05-30,0.003095519688983981,-0.015463576634829371,0.0002939753006810822,-0.012496506687876035,0.018559096323813352,-0.012790481988557117,-0.0030926513868120026,-0.017356862612332664,-0.0006133477708848233,-0.013910466154638207,0.014264211225520662,-0.013297118383753383,-3.603975466842907e-05,-0.015822929612248248,0.0016258830521399357,-0.010389450265841172,0.015786889857579818,-0.012015333317981108
2024-05-31,0.003139598164353214,0.008083763090347312,0.005553362686939043,0.0076135764946238405,-0.004944164925994098,0.0020602138076847975,0.008454719151870555,0.006379372427757291,0.01036350105369974,0.006750277611097572,0.0020753467241132646,-0.003613223442602168,0.009188805948670305,0.006930739733586436,0.011708382622033177,0.007567423626894306,0.0022580662150838687,-0.004140958995138871
2024-06-03,0.002154594073026876,-0.0031464569722749474,0.010556769289718656,-0.003035047614388928,0.005301051045301823,-0.013591816904107584,-8.1978685898654e-05,-0.0033950430020251512,0.003116411360877318,-0.003119678334280964,0.003313064316126497,-0.006236089695158282,-0.0015824052737224066,-0.0019695545236134942,-0.0004150100441051845,-0.0023620977638681676,0.0003871492498910877,-0.001947087719762983
2024-06-04,-0.009564410898811099,0.000984396950280985,-0.007975381188267303,-0.001937347736101144,-0.010548807849092083,0.006038033452166159,-0.004371771434875943,0.0013044754138964371,-0.001089011990462766,0.0004504953865387642,-0.005676246848772381,0.0015395073770015301,-5.629902165151491e-05,0.0008587749728899637,0.0005244062380573621,0.0008507943086074695,-0.0009150739945414785,0.00032638807055010747
2024-06-05,-0.0006552761475180851,0.013423409631585347,-0.0037946813191920216,0.0129562183393025,-0.014078685779103432,0.016750899658494522,0.008477239731980907,0.012269153369989978,0.006161121887786374,0.012811578728526425,-0.00379191363800907,0.006650456840740051,0.006621498604316378,0.013551460479354745,0.006178644330746105,0.01189289456316861,-0.0069299618750383665,0.005714250232422505
2024-06-06,-0.022610278925980352,-0.0002420555575910824,-0.02597163355867396,-0.0007369949952735577,-0.02236822336838927,0.0252346385634004,-0.004832094846976692,0.0005738163391137125,-0.004509681445488925,1.908191101453347e-05,-0.005405911186090405,0.004528763356503459,-0.000395772673191008,0.0001771000541236605,-0.0020152298649770855,0.000707890730121364,-0.0005728727273146684,0.0027231205950984496
2024-06-07,0.0034766699267993655,-0.0024676909601602107,0.003955138786555518,-0.0026852806792335153,0.005944360886959576,-0.006640419465789034,-0.0003530513512311429,-0.002189651672489737,-0.0006331168791574483,-0.003744168117502553,0.001836600321258594,-0.0031110512383451046,-0.0011972704483835539,-0.002786957793198542,-0.0015604820784615658,-0.003623724190221516,0.0015896873448149882,-0.00206324211175995
2024-06-10,0.005814773622679184,0.00355517107553896,0.0048542451595427055,0.003761645712471654,0.002259602547140224,-0.0010925994470710517,0.0025588341128867935,0.004709745997636328,0.0014709505351263492,0.004698762805491322,-0.0021509118847495346,0.0032278122703649726,0.001582836133382486,0.004733794003732134,0.0013019625900465815,0.004439697408427677,-0.0031509578703496476,0.003137734818381096
2024-06-11,-0.00277648964915576,0.009018950522913778,-0.0037884927145259715,0.0016779351913603449,-0.011795440172069538,0.005466427905886317,-0.0004895899527489968,0.00635049594634349,-0.0020218687972608346,0.0015336073775940914,-0.006840085899092487,0.003555476174854926,0.00017996354181065005,0.004477254679977593,-0.0006755853673446212,0.0003632099342511761,-0.004297291138166943,0.0010387953015957973
2024-06-12,0.0040226414893363175,0.013464241654718769,-0.004269375986781143,0.01512137704988169,-0.009441600165382452,0.019390753036662833,0.0027782599944015953,0.01211657284578267,0.002666427111707378,0.010334619627640203,-0.009338312851381075,0.007668192515932825,0.0011601486482291155,0.01285569307465687,0.0009963685772381968,0.010085314679700426,-0.011695544426427755,0.009088946102462228
2024-06-13,-0.0015483401611785593,-0.004336924485667648,-0.0006216112969830217,-0.0054607172950732474,0.002788584324489089,-0.004839105998090226,-0.0032488550665456042,-0.0013795322877649832,-0.0018475020494943808,-0.004032946783955269,-0.001869322778780621,-0.002185444734460888,-0.000886140473996172,-0.00032887743143252414,-0.0006669794622935294,-0.003470925526762152,-0.0005572630425636478,-0.0028039460644686226
2024-06-14,0.005709542036836759,-0.003942940977650131,0.009219456580868242,0.00017656853023201869,0.00965248301448689,-0.009042888050636223,-0.00024163602402098923,-0.00260678870234756,0.0012971365875461868,0.0018031699503512615,0.002365152678326571,0.0005060333628050747,-0.0018449789548051665,-0.0014080950266904377,-0.0006154389985458761,-0.0010368629665738632,-0.00043688392811472884,-0.00042142396802798707
2024-06-17,0.009342039609977872,0.007017121985507146,0.003726157150993369,0.007487148027362316,0.002324917624470726,0.003760990876368947,0.005684255009339812,0.009116402996676612,0.00278737051368005,0.011536024570457387,-0.0034321479873368,0.008748654056777338,0.006319189554365983,0.009362657297484615,0.0059216670493570265,0.00948721971767927,-0.003043467743118632,0.0035655526683222435
2024-06-18,0.003709644314672854,-0.004062058237173445,-0.0009348097344065056,0.0026042924815238185,0.0077717025518463,0.003539102215930324,0.0005134208978438857,-0.002778324896277692,0.0005661866473156037,-0.002258933971390998,0.0032917457941215775,-0.0028251206187066016,0.0011133846565217647,-0.0012694827111056192,0.0017458124509949604,-0.0013341082991120475,0.0023828673676273837,-0.0030799207501070076
2024-06-20,-0.00435659044559216,0.0038925901639733996,0.008385360869779512,-0.0036891879556698974,-0.00824918060956556,-0.01207454882544941,-2.3161401534709864e-05,0.00018493420612779272,0.002525105165084455,0.0003740569913920288,-0.00020809560766250258,-0.002151048173692426,0.0007192557543609766,-0.0013205782689059747,0.0002488578793090209,-4.234859737455184e-05,0.0020398340232669512,-0.00029120647668357273
2024-06-21,-0.0039123134317970015,0.0013370892581389886,-0.000745737263345385,-0.0033861846043890574,-0.0052494026899359905,-0.0026404473410436722,0.0006180161554701986,0.005160746769188003,0.0016076535827518452,0.0033098858270994513,-0.004542730613717805,0.001702232244347606,0.003287331325798364,0.0041485898408415356,0.002291660287711259,0.003189318472788087,-0.0008612585150431715,0.000897658185076828
2024-06-24,0.0002813928117205375,0.0001857960797198049,0.0019695765522522606,-0.010513741765133618,9.559673200073261e-05,-0.012483318317385878,0.0030437477804082106,-0.0008395608247456128,0.003429556198250619,-0.0024915078654974025,0.003883308605153823,-0.005921064063748021,0.0017362491535070721,-0.0026976487170828683,0.0027165434011996205,-0.0008638819578738001,0.00443389787058994,-0.0035804253590734207
2024-06-25,0.008101160996664056,-0.0032651613534195245,0.0016272722701647074,0.008767649149303006,0.011366322350083582,0.007140376879138299,0.0036453150802653444,0.0018172311980405391,0.0027198697597382083,0.002497400045706606,0.0018280838822248052,-0.00022246971403160239,-0.00030139665009312506,0.003579731811008103,-0.0016623064669367884,0.0011221672668325292,-0.003881128461101228,0.002784473733769318
2024-06-26,-0.006835017222766895,0.0033716687038650196,-0.0030219588479562303,0.0032180741443213444,-0.010206685926631914,0.006240032992277575,-0.006241898119320711,0.0011018662483565228,-0.006149010527384227,0.0008708223501215829,-0.007343764367677234,0.00701983287750581,-0.002424917505905061,0.0007301304284403702,-0.003900786574865041,-0.0005592458737374636,-0.003155047934345431,0.0033415407011275775
2024-06-27,0.010824910153115134,-0.0031320803456520493,0.006235125351377112,-0.005331806349472691,0.013956990498767183,-0.011566931700849803,0.006677097436226644,0.0017552605678655912,0.00473681271067933,-0.00021567978352149818,0.004921836868361053,-0.004952492494200828,0.004699148887431202,0.0008678568436563398,0.003249666083373503,0.0006090395036997494,0.003831292043774862,-0.0026406265796737535
2024-06-28,-0.0021443309084970947,0.0015698053853719675,-0.004359091562903376,0.00030863806127842246,-0.003714136293869062,0.004667729624181798,-0.003449813020393839,-0.003803260904611386,-0.003789664547330173,-0.0030670287689490657,0.00035344788421754706,0.0007226357783811071,0.00022066000297609625,-0.0043686705048804715,-0.001933996808333665,-0.0030517244776158505,0.0045893305078565675,-0.0011177276692821854
2024-07-01,0.0035527611210885786,0.007243663218425848,-0.005706930239542492,0.003989300214963004,-0.003690902097337269,0.009696230454505496,-0.0016171354011209186,0.008023502205066679,-0.005451070540137648,0.007475690077256709,-0.009640637606187597,0.012926760617394357,-0.003842461722184463,0.007657714202833111,-0.0038671640665367147,0.005863970605139453,-0.011500175925017574,0.009731134671676168
2024-07-02,0.0073743581919745015,0.002342468898289816,0.013247744388300365,0.011294250494319237,0.005031889293684685,-0.0019534938939811276,0.007037215646774664,0.005152457130385541,0.007117023984649497,0.005266959180488953,0.0018847585163891227,-0.001850064804160544,0.00334519483582212,0.0042740182142010875,0.002795076965587256,0.00455188506343943,-0.0009288233783789675,0.0017568080978521742
2024-07-03,0.0029791506197034893,0.024409516198144795,0.005638255082886684,0.010861666171451621,-0.021430365578441305,0.005223411088564937,0.0019273703379742092,0.0065697766593678375,0.0033389916278644526,0.0044393189276115625,-0.004642406321393629,0.0011003272997471098,-0.0003066692271264468,0.005875515097314473,0.0009558348308267468,0.003929731484077844,-0.00618218432444092,0.0029738966532510975
2024-07-05,0.008160271415160309,-0.006993008188848041,0.002726607645341828,-0.00048783430661566263,0.015153279604008349,-0.0032144419519574904,0.003767289659834762,0.005980586470840735,5.670961053991584e-06,0.00449878740168009,-0.002213296811005973,0.004493116440626098,0.0027012463216833493,0.005904024809896199,0.0026116225652634347,0.005483008272473594,-0.0032027784882128494,0.0028713857072101595
2024-07-08,-0.0018907007619956046,0.010990531081784152,-0.0013814431760917091,-0.00011357793830666582,-0.012881231843779756,0.0012678652377850434,0.002151096886020603,0.002218628393403202,0.005770973134869256,-0.0006392186128941839,-6.753150738259906e-05,-0.00641019174776344,0.0007030947279513483,0.0005859335802726974,0.002157325919858961,-0.0005544262996021501,0.00011716114767865095,-0.002711752219461111
2024-07-09,-0.009866657261338103,0.0007210534040051596,0.0004911896203440609,0.0021924100012441967,-0.010587710665343263,0.001701220380900136,-0.006186365873406515,-0.00621531013354406,-0.0031948070187144384,-0.005749700062682001,2.894426013754555e-05,-0.0025548930439675626,-0.004086447400011367,-0.006238376248745948,-0.0020533144620441925,-0.006212589612957236,0.002151928848734581,-0.004159275150913044
2024-07-10,-0.0013123686595028384,0.014783143284249603,0.008625360122704548,0.007339800971457256,-0.01609551194375244,-0.001285559151247292,0.009729342769859537,0.011878687985587656,0.00971700899158134,0.0104401308915279,-0.002149345215728118,0.0007231218999465602,0.009539909774189448,0.012247679169063816,0.010652229490193387,0.011010118893195838,-0.002707769394874368,0.000357889403002451
2024-07-11,-0.0005673395155099771,-0.014529920711115857,0.003421200112674454,-0.005473920578651037,0.01396258119560588,-0.008895120691325491,0.00660172140624127,-0.011371697788121592,0.00716391732444181,-0.010604168504833015,0.017973419194362864,-0.017768085829274825,0.006899753130622029,-0.011463488502098464,0.006690113033673268,-0.0072150386556996265,0.018363241632720493,-0.013905151689372895
2024-07-12,0.011880647499728374,0.007291300162014285,0.00719764980392128,0.01079024074353009,0.004589347337714089,0.0035925909396088097,0.012320373640391945,0.00389660839341908,0.013030646031453909,0.0024268293099207524,0.008423765246972865,-0.010603816721533156,0.009831899644666643,0.0035537869558448076,0.009120037639402003,0.003399051805129656,0.006278112688821835,-0.005720985834272347
2024-07-15,0.0052107858244856975,0.0008650673116602452,0.0018774684506236302,0.0037015761736831163,0.004345718512825452,0.0018241077230594861,0.005671512423345211,0.001644340307235244,0.004956051427459676,0.0038067561397502627,0.004027172116109968,-0.001149295287709413,0.002585103019029347,0.001374640556795099,0.0005786553806352968,0.0009278894552147164,0.001210462462234248,0.0003492340745794196
2024-07-16,0.0036717861353684563,0.0006849031883969317,0.00738437474966669,0.014231549199151762,0.0029868829469715244,0.006847174449485073,0.011439446090118639,0.0017048264371050624,0.012654931324754908,0.005407397615385154,0.009734619653013577,-0.007247533709369754,0.01364825291118215,0.0015123532328341206,0.010638371688023503,0.005386136828508884,0.012135899678348029,-0.00525223485951462
2024-07-17,-0.01352968024372882,-0.043918221534931974,0.004566374615712146,-0.007752386442579572,0.030388541291203153,-0.012318761058291718,-0.012385289135577177,-0.017733694903204516,-0.009192651621158896,-0.011303219798942556,0.005348405767627339,-0.0021105681777836595,-0.005365841887424561,-0.015999912398699412,-0.0039233768670229536,-0.009736286446595448,0.010634070511274851,-0.005812909579572495
2024-07-18,-0.020064446109979924,0.00654424317564674,-0.011262445336968277,-0.005750885976450379,-0.026608689285626666,0.005511559360517899,-0.0092506263971593,-0.006669776761395828,-0.00965641010118941,-0.00805692125005767,-0.002580849635763472,0.0015994888511317393,-0.011122612033150993,-0.006845029010492027,-0.009132800756863202,-0.008614731831238976,-0.004277583022658966,0.0005180689256242266
2024-07-19,-0.009891932274182676,-0.015292625644090094,0.0030869168030045672,-0.011564797059909501,0.005400693369907419,-0.014651713862914069,-0.0035778085786204394,-0.008684307117349133,0.0005276992330128882,-0.007927128287164022,0.005106498538728693,-0.00845482752017691,-0.004504625137614375,-0.008152411638133088,-0.002563923797034814,-0.007418569865462781,0.0036477865005187134,-0.004854646068427967
2024-07-22,-0.011392149587771338,0.024405813185078187,0.00495964129866198,0.015083827255931048,-0.03579796277284952,0.010124185957269069,0.00031676342434889675,0.012239701446513275,0.005128438931201405,0.010589175055337406,-0.011922938022164377,0.005460736124136001,0.0044886882216964965,0.011959979938258425,0.005102255529316098,0.010362067930751324,-0.007471291716561928,0.005259812401435226
2024-07-23,-0.004383095680971575,0.004506789628348678,-0.004829206679693712,-0.003217313724084495,-0.008889885309320254,0.001611892955609217,0.0040454183602749594,0.0012204563775100484,0.004601766529331191,0.0017934848893113493,0.002824961982764911,-0.002808281640019842,-0.0011556418124526215,0.0007908210797785138,-0.0023320240592763666,0.0010926367248443485,-0.0019464628922311353,0.003424660784120715
2024-07-24,-0.00478210988759693,-0.042359386684005,-0.00762244530092069,-0.022887120646711768,0.03757727679640807,-0.015264675345791078,-0.013703292688167452,-0.030901381509366672,-0.009629346457742697,-0.02746383366026357,0.01719808882119922,-0.01783448720252087,-0.008317413697048836,-0.029272095190466852,-0.005778909428403687,-0.026067977308643284,0.020954681493418018,-0.020289067880239597
2024-07-25,0.012386961652391821,-0.004649652091277268,-0.0007613632032471041,0.001979999712891211,0.01703661374366909,0.002741362916138315,0.0002923307241823407,-0.011671189931183759,-0.0015106109769253344,-0.008222809143176083,0.0119635206553661,-0.006712198166250748,-0.0025764442692146595,-0.011630730217659768,-0.0015946082237418013,-0.009411176651483482,0.009054285948445108,-0.00781656842774168
2024-07-26,0.01199288965765244,0.02179260713776175,0.007831636477854287,0.01622156367251741,-0.009799717480109308,0.008389927194663124,0.0127508363909834,0.015130168511952176,0.011006263903441327,0.01296514207198304,-0.0023793321209687763,0.0019588781685417125,0.013202181968050876,0.0157123269085709,0.010919097071944956,0.014116189328554128,-0.0025101449405200253,0.0031970922566091717
2024-07-29,-0.0026089635597187416,-0.004524302346680111,-0.006600337329185807,0.0017402959177018154,0.0019153387869613693,0.008340633246887622,1.707090935167281e-05,-0.0008171454016127743,-0.0022042885282972467,0.0008497158203629757,0.0008342163109644472,0.003054004348660222,-0.0012203878823091132,-0.0001331148080552034,-0.001211224375024571,0.0012612567341106042,-0.0010872730742539098,0.002472481109135175
2024-07-30,-0.0031025532368577817,-0.029431326401033183,-0.015205662031595815,-0.0010901269099879702,0.026328773164175402,0.014115535121607844,-0.008102126142238628,-0.013238878656264686,-0.002493443746335055,-0.005658200185631847,0.0051367525140260575,-0.003164756439296792,-0.0034295885393027387,-0.010569403477796087,-0.0011166434698640843,-0.0041086303367099735,0.0071398149384933485,-0.002991986866845889
2024-07-31,0.0032896165254290176,0.0628761994584428,0.013711243506428345,-0.0030841865779418017,-0.05958658293301379,-0.016795430084370146,0.004305730725442652,0.019384035788581788,0.004473060726795352,0.0022742699822603935,-0.015078305063139136,-0.002198790744534959,0.0031680156707401255,0.013347105328867525,0.0024132301089848087,0.0018411834733304089,-0.010179089658127399,-0.0005720466356543999
2024-08-01,-0.011088091761524416,-0.05071034055839411,-0.00496901558925684,-0.011826869808492249,0.039622248796869694,-0.006857854219235409,-0.017717673065150055,-0.02098643846835896,-0.01390594792609246,-0.012588747986964351,0.0032687654032089036,0.0013171999391281084,-0.008803452157112559,-0.016809417290623938,-0.006505417601869932,-0.010764263623569283,0.00800596513351138,-0.004258846021699351
2024-08-02,-0.011292635169326673,-0.022244263669445784,-0.020149919647192652,-0.025040161600902167,0.01095162850011911,-0.004890241953709514,-0.01926038224400147,-0.02366285111089754,-0.015419434757128633,-0.027564333567145636,0.0044024688668960685,-0.012144898810017003,-0.010417750624067692,-0.02221571421899527,-0.008012394503971005,-0.02445587501070269,0.01179796359492758,-0.016443480506731688
2024-08-05,-0.025593463598212005,-0.04311188706967064,-0.03138027402354957,-0.028376266425777556,0.017518423471458634,0.0030040075977720154,-0.02501427487907473,-0.03227666363132875,-0.027058294372920694,-0.03084531341421906,0.007262388752254021,-0.0037870190412983666,-0.024368145333727265,-0.031815340549668975,-0.024792211863534492,-0.030359007742505224,0.007447195215941709,-0.005566795878970732
2024-08-06,0.010208836405421784,0.021980044501595502,0.012228213143756038,0.01090490976618879,-0.011771208096173718,-0.001323303377567248,0.013649856179248935,0.012117652351301874,0.009059192131237067,0.011511520038503295,0.001532203827947061,0.002452327907266228,0.010244856374435824,0.01182758442195885,0.008753643662185694,0.010558149484415755,-0.0015827280475230257,0.0018045058222300615
2024-08-07,-0.00018745431884286074,-0.027234096857905208,-0.0010125570311656047,-0.007758472098705677,0.027046642539062346,-0.006745915067540072,0.0027278970244602415,-0.013136271060572415,0.0008431215227548141,-0.005304894175367491,0.015864168085032656,-0.0061480156981223045,-0.0009022935597976638,-0.010437366214932756,-0.0021913457659511475,-0.004754421737753059,0.009535072655135092,-0.0025630759718019117
2024-08-08,0.016637824343475095,0.03528896202459585,0.019756408621077824,0.02170225642045109,-0.01865113768112076,0.001945847799373266,0.008441228576229597,0.023983380361387526,0.004838624973825607,0.01631040493663276,-0.015542151785157929,0.011471779962807155,0.013929835452747365,0.02161035762832587,0.010657578941141247,0.016041984504625146,-0.007680522175578505,0.0053844055634838985
2024-08-09,0.0062568665032999415,9.366986286279372e-05,0.004365686894169897,0.00345573184671227,0.006163196640437148,-0.0009099550474576269,0.004607304017158853,0.004833872092807167,0.0016332501063389513,0.0048138271980584174,-0.0002265680756483139,0.003180577091719466,0.002555548959868484,0.004742503237064317,0.0006701659647106662,0.00495773133127567,-0.002186954277195833,0.004287565366565004
2024-08-12,-0.0052777112391533335,0.0117890538453882,-0.004787302440610113,-0.0005696263956789202,-0.01706676508454153,0.0042176760449311925,-0.00034665098842996184,0.002118565067840422,0.003970927138865517,-0.0015320481996169762,-0.002465216056270384,-0.005502975338482493,-0.0022539586640539103,0.0015499952111850005,-0.0006516413005970461,-0.0020191756914871,-0.0038039538752389105,-0.001367534390890054
2024-08-13,0.011030282512134216,0.034617693502957785,0.015913402602628163,0.019166798369818647,-0.02358741099082357,0.003253395767190484,0.014773316393062721,0.02347546203637467,0.013786394613909757,0.0167612494417634,-0.008702145643311949,0.0029748548278536423,0.011361124223855679,0.021014064448231905,0.012176305360011028,0.016213737132146983,-0.009652940224376226,0.004037431772135955
2024-08-14,0.002494566804617184,0.008198301032957437,-0.0014037210033852254,0.003884594933576476,-0.005703734228340253,0.005288315936961701,0.0073002667328147,0.005266810556628209,0.004076700325555462,0.004044162644956449,0.002033456176186491,-3.253768059901293e-05,0.00553395823008173,0.005188842804676306,0.002762273634722644,0.003938237928934136,0.00034511542540542357,0.0011759642942114922
2024-08-15,0.009443662869860868,0.026029895875753765,0.015299081497287158,0.018361051266113357,-0.016586233005892896,0.0030619697688261983,0.01092106925157742,0.01851253089756172,0.010778887019543779,0.015067138707375633,-0.007591461645984298,0.004288251687831854,0.01282423987882247,0.01716746167856098,0.010362186852313507,0.014570355328246402,-0.004343221799738509,0.0042081684759328955
2024-08-16,0.0029657466692631675,0.007184083868702423,-0.004932609754893987,0.0011501261944704922,-0.004218337199439256,0.006082735949364479,0.003462208299665887,-0.0005624475535705067,0.0006404499873989689,0.00018294616110151922,0.004024655853236394,-0.0004575038262974497,0.0021557717760733145,-0.0006933599782596667,0.0018967304296980522,-0.00026188195235952294,0.002849131754332981,-0.002158612382057575
2024-08-19,0.007662032945008918,0.02071014167591893,0.00983552290382433,0.008777823790771314,-0.013048108730910012,-0.001057699113053017,0.012193154794665291,0.011797667675729338,0.01192148520979348,0.009337362185243928,0.000395487118935953,-0.0025841230245495523,0.009033715258625348,0.010678870719800527,0.008823932480617663,0.008772394502757408,-0.0016451554611751785,-5.153797786025538e-05
2024-08-20,0.0015897648093275564,-0.010108462759017016,0.0027275303182800813,-0.0017018301889685416,0.011698227568344573,-0.004429360507248623,0.002692363399271157,-0.003967219672166253,0.00038832664369810077,-0.0025872826901625415,0.00665958307143741,-0.0029756093338606424,0.0017636551698912266,-0.00030820762363518756,0.0006810397990105279,0.0005867699704029042,0.002071862793526414,-9.426982860762372e-05
2024-08-21,0.005117481987753285,0.007754466370306912,0.0069334284789689645,0.004298714549462588,-0.002636984382553627,-0.0026347139295063767,0.0029973452590396628,0.0047238304673447255,0.0011504446089188273,0.005000638902540212,-0.0017264852083050627,0.0038501942936213845,0.0046979603413796174,0.003127741787687162,0.003017066612266363,0.0032997122943896604,0.0015702185536924556,0.0002826456821232973
2024-08-22,-0.007469263987338837,-0.01904563580530313,-0.01066907493773831,-0.015432185435704874,0.011576371817964295,-0.004763110497966565,-0.010197857177468867,-0.015077375945431064,-0.00748504738150989,-0.01064564609716809,0.004879518767962197,-0.003160598715658199,-0.0065623665945111756,-0.01549152445981812,-0.0052389814756286495,-0.012664126314224722,0.008929157865306944,-0.007425144838596073
2024-08-23,0.007106991241519447,0.023614318126835048,0.004909985751441709,0.012514422880708333,-0.0165073268853156,0.007604437129266625,0.006317005260930492,0.018010360886743362,0.007187753583259073,0.013070498534109009,-0.01169335562581287,0.005882744950849936,0.008069828147887174,0.012924941692220596,0.008015981171947455,0.009553743905815705,-0.0048551135443334215,0.0015377627338682507
2024-08-26,-0.004028155896820587,-0.002406691943175076,-0.0016665159213534353,-0.0034125251156755607,-0.0016214639536455107,-0.0017460091943221254,-0.00399672967640209,-0.008760909809096488,-0.002054625294011128,-0.002191256760191475,0.004764180132694399,-0.00013663146618034683,-0.0003151759290471448,-0.0070671722764424115,0.0003779319717057654,-0.0032502055549648162,0.006751996347395267,-0.0036281375266705817
2024-08-27,0.0011974999929631265,-0.0006872106963958711,-0.00036737955177058173,0.0033401986379544705,0.0018847106893589978,0.003707578189725052,0.0014930324329779714,0.0030788921027351417,0.003302003949219236,0.0010215525922445655,-0.0015858596697571703,-0.0022804513569746705,0.0014290863388593319,0.002181245528059552,0.001417706485897864,0.0011703129278961967,-0.00075215918920022,-0.0002473935580016673
2024-08-28,0.002001735316404688,-0.008069807471849735,-0.006473674595037948,-0.010106620382190646,0.010071542788254423,-0.0036329457871526975,-0.0025806927898860727,-0.01184147002037312,-0.0023753277952669404,-0.00799351906839441,0.009260777230487047,-0.005618191273127468,-0.0026938773106882307,-0.009140698716568772,-0.0016983760512656375,-0.007231526739078154,0.006446821405880541,-0.005533150687812517
2024-08-29,0.004124080807696929,0.002343770235816342,-0.0009879461169293115,-0.0018263005668841138,0.001780310571880587,-0.0008383544499548023,0.007698291573269694,-0.005730503153858781,0.002591207942509014,0.002937963228625836,0.013428794727128476,0.0003467552861168223,0.00582816258769757,-0.0014718768417627695,0.0032278900569772686,0.0035935650612298462,0.007300039429460339,0.00036567500425257766
